timestamp,src_ip,dst_ip,frame_len,latency,jitter,ipdv,packet_loss
1770741216.042989036,1.1.10.10,1.1.2.1,66,0.040196,0.040111,0.040111,0
1770741216.051209253,1.1.2.1,1.1.10.10,66,0.000044,0.040152,-0.040152,0
1770741216.541800570,1.1.10.10,1.1.1.1,66,0.000075,0.000031,0.000031,0
1770741216.584927658,1.1.1.1,1.1.10.10,66,0.000059,0.000015,-0.000015,0
1770741217.002869389,1.1.10.10,1.1.2.1,66,0.000042,0.000017,-0.000017,0
1770741217.043085492,1.1.2.1,1.1.10.10,66,0.000043,0.000001,0.000001,0
1770741217.542395378,1.1.10.10,1.1.1.1,66,0.000070,0.000026,0.000026,0
1770741217.594739210,1.1.1.1,1.1.10.10,66,0.000050,0.000019,-0.000019,0
1770741218.002769799,1.1.10.10,1.1.2.1,66,0.000030,0.000020,-0.000020,0
1770741218.047425780,1.1.2.1,1.1.10.10,66,0.000070,0.000040,0.000040,0
1770741218.542243657,1.1.10.10,1.1.1.1,66,0.000070,0.000000,-0.000000,0
1770741218.584408975,1.1.1.1,1.1.10.10,66,0.000052,0.000018,-0.000018,0
1770741219.003254999,1.1.10.10,1.1.2.1,66,0.000056,0.000004,0.000004,0
1770741219.045205597,1.1.2.1,1.1.10.10,66,0.000073,0.000018,0.000018,0
1770741219.543193458,1.1.10.10,1.1.1.1,66,0.000057,0.000016,-0.000016,0
1770741219.582979498,1.1.1.1,1.1.10.10,66,0.000090,0.000033,0.000033,0
1770741220.003397184,1.1.10.10,1.1.2.1,66,0.000054,0.000036,-0.000036,0
1770741220.044040044,1.1.2.1,1.1.10.10,66,0.000044,0.000010,-0.000010,0
1770741220.581132733,1.1.10.10,1.1.1.1,72,0.037811,0.037768,0.037768,0
1770741220.581186317,1.1.1.1,1.1.10.10,66,0.000054,0.037758,-0.037758,0
